HDX
f2ea5d82-1b04-4d36-8e94-a73a2eed099d,Earth Tectonic Plates
5a2176bb-a4dd-44af-b44f-504d26fdcf19,Türkiye Earthquake magnitudes
50d93259-2d49-4f84-85e6-3cd0aa03dfaa,ShakeMap Data for the Earthquakes in Southeastern Türkiye and Northwestern Syria
fc2a6d91-fb07-403e-b867-5942e5810f21,Nepal Earthquake Shake Map May 12th 2015
5015c7d2-f74a-472e-887e-3698910c2729,Nepal Earthquake Shake Map April 25th 2015
dc951656-3dd0-4896-a050-2c4f23cd0f86,GDACS Live Mapping Coordination System
95982e94-8567-491c-bee5-33e562f4897a,Nepal Government Geo-Portal
